=============Policy===============
(overLeft, wicketLeft, b1OverLeft, b2OverLeft, b3OverLeft, b4OverLeft, b5OverLeft) |  Bowler
(9, 2, 1, 2, 2, 0, 2) Bowler =  5 Value = 21.54
(9, 2, 1, 2, 2, 1, 0) Bowler =  3 Value = 19.44
(9, 2, 1, 2, 2, 1, 1) Bowler =  4 Value = 21.55
(9, 2, 1, 2, 2, 1, 2) Bowler =  5 Value = 22.86
(9, 2, 1, 2, 2, 2, 0) Bowler =  4 Value = 21.53
(9, 2, 1, 2, 2, 2, 1) Bowler =  4 Value = 22.98
(9, 2, 1, 2, 2, 2, 2) Bowler =  5 Value = 23.82
(9, 2, 2, 0, 0, 0, 0) Bowler =  1 Value = 6.00
(9, 2, 2, 0, 0, 0, 1) Bowler =  1 Value = 10.78
(9, 2, 2, 0, 0, 0, 2) Bowler =  5 Value = 14.78
(9, 2, 2, 0, 0, 1, 0) Bowler =  1 Value = 10.32
(9, 2, 2, 0, 0, 1, 1) Bowler =  5 Value = 14.45
(9, 2, 2, 0, 0, 1, 2) Bowler =  5 Value = 17.62
(9, 2, 2, 0, 0, 2, 0) Bowler =  4 Value = 14.09
(9, 2, 2, 0, 0, 2, 1) Bowler =  5 Value = 17.42
(9, 2, 2, 0, 0, 2, 2) Bowler =  5 Value = 19.84
(9, 2, 2, 0, 1, 0, 0) Bowler =  1 Value = 9.86
(9, 2, 2, 0, 1, 0, 1) Bowler =  3 Value = 14.15
(9, 2, 2, 0, 1, 0, 2) Bowler =  5 Value = 17.43
(9, 2, 2, 0, 1, 1, 0) Bowler =  3 Value = 13.77
(9, 2, 2, 0, 1, 1, 1) Bowler =  5 Value = 17.22
(9, 2, 2, 0, 1, 1, 2) Bowler =  5 Value = 19.71
(9, 2, 2, 0, 1, 2, 0) Bowler =  4 Value = 16.98
(9, 2, 2, 0, 1, 2, 1) Bowler =  4 Value = 19.63
(9, 2, 2, 0, 1, 2, 2) Bowler =  5 Value = 21.44
(9, 2, 2, 0, 2, 0, 0) Bowler =  3 Value = 13.42
(9, 2, 2, 0, 2, 0, 1) Bowler =  3 Value = 17.08
(9, 2, 2, 0, 2, 0, 2) Bowler =  5 Value = 19.66
(9, 2, 2, 0, 2, 1, 0) Bowler =  3 Value = 16.80
(9, 2, 2, 0, 2, 1, 1) Bowler =  5 Value = 19.57
(9, 2, 2, 0, 2, 1, 2) Bowler =  5 Value = 21.43
(9, 2, 2, 0, 2, 2, 0) Bowler =  4 Value = 19.44
(9, 2, 2, 0, 2, 2, 1) Bowler =  4 Value = 21.45
(9, 2, 2, 0, 2, 2, 2) Bowler =  5 Value = 22.75
(9, 2, 2, 1, 0, 0, 0) Bowler =  1 Value = 9.38
(9, 2, 2, 1, 0, 0, 1) Bowler =  1 Value = 13.75
(9, 2, 2, 1, 0, 0, 2) Bowler =  5 Value = 17.12
(9, 2, 2, 1, 0, 1, 0) Bowler =  1 Value = 13.36
(9, 2, 2, 1, 0, 1, 1) Bowler =  5 Value = 16.89
(9, 2, 2, 1, 0, 1, 2) Bowler =  5 Value = 19.46
(9, 2, 2, 1, 0, 2, 0) Bowler =  4 Value = 16.64
(9, 2, 2, 1, 0, 2, 1) Bowler =  4 Value = 19.37
(9, 2, 2, 1, 0, 2, 2) Bowler =  5 Value = 21.25
(9, 2, 2, 1, 1, 0, 0) Bowler =  1 Value = 12.99
(9, 2, 2, 1, 1, 0, 1) Bowler =  5 Value = 16.73
(9, 2, 2, 1, 1, 0, 2) Bowler =  5 Value = 19.40
(9, 2, 2, 1, 1, 1, 0) Bowler =  3 Value = 16.44
(9, 2, 2, 1, 1, 1, 1) Bowler =  4 Value = 19.29
(9, 2, 2, 1, 1, 1, 2) Bowler =  5 Value = 21.23
(9, 2, 2, 1, 1, 2, 0) Bowler =  4 Value = 19.15
(9, 2, 2, 1, 1, 2, 1) Bowler =  5 Value = 21.24
(9, 2, 2, 1, 1, 2, 2) Bowler =  5 Value = 22.59
(9, 2, 2, 1, 2, 0, 0) Bowler =  3 Value = 16.20
(9, 2, 2, 1, 2, 0, 1) Bowler =  3 Value = 19.28
(9, 2, 2, 1, 2, 0, 2) Bowler =  5 Value = 21.30
(9, 2, 2, 1, 2, 1, 0) Bowler =  3 Value = 19.10
(9, 2, 2, 1, 2, 1, 1) Bowler =  4 Value = 21.29
(9, 2, 2, 1, 2, 1, 2) Bowler =  5 Value = 22.68
(9, 2, 2, 1, 2, 2, 0) Bowler =  4 Value = 21.26
(9, 2, 2, 1, 2, 2, 1) Bowler =  4 Value = 22.78
(9, 2, 2, 1, 2, 2, 2) Bowler =  5 Value = 23.68
(9, 2, 2, 2, 0, 0, 0) Bowler =  1 Value = 12.56
(9, 2, 2, 2, 0, 0, 1) Bowler =  1 Value = 16.40
(9, 2, 2, 2, 0, 0, 2) Bowler =  5 Value = 19.16
(9, 2, 2, 2, 0, 1, 0) Bowler =  1 Value = 16.10
(9, 2, 2, 2, 0, 1, 1) Bowler =  4 Value = 19.04
(9, 2, 2, 2, 0, 1, 2) Bowler =  5 Value = 21.05
(9, 2, 2, 2, 0, 2, 0) Bowler =  4 Value = 18.88
(9, 2, 2, 2, 0, 2, 1) Bowler =  4 Value = 21.05
(9, 2, 2, 2, 0, 2, 2) Bowler =  5 Value = 22.46
(9, 2, 2, 2, 1, 0, 0) Bowler =  1 Value = 15.84
(9, 2, 2, 2, 1, 0, 1) Bowler =  3 Value = 19.00
(9, 2, 2, 2, 1, 0, 2) Bowler =  5 Value = 21.10
(9, 2, 2, 2, 1, 1, 0) Bowler =  3 Value = 18.81
(9, 2, 2, 2, 1, 1, 1) Bowler =  4 Value = 21.09
(9, 2, 2, 2, 1, 1, 2) Bowler =  5 Value = 22.53
(9, 2, 2, 2, 1, 2, 0) Bowler =  4 Value = 21.04
(9, 2, 2, 2, 1, 2, 1) Bowler =  4 Value = 22.63
(9, 2, 2, 2, 1, 2, 2) Bowler =  5 Value = 23.58
(9, 2, 2, 2, 2, 0, 0) Bowler =  3 Value = 18.69
(9, 2, 2, 2, 2, 0, 1) Bowler =  3 Value = 21.19
(9, 2, 2, 2, 2, 0, 2) Bowler =  5 Value = 22.70
(9, 2, 2, 2, 2, 1, 0) Bowler =  3 Value = 21.11
(9, 2, 2, 2, 2, 1, 1) Bowler =  4 Value = 22.78
(9, 2, 2, 2, 2, 1, 2) Bowler =  5 Value = 23.74
(9, 2, 2, 2, 2, 2, 0) Bowler =  4 Value = 22.84
(9, 2, 2, 2, 2, 2, 1) Bowler =  4 Value = 23.91
(9, 2, 2, 2, 2, 2, 2) Bowler =  5 Value = 23.45
(9, 3, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(9, 3, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(9, 3, 0, 0, 0, 0, 2) Bowler =  5 Value = 10.00
(9, 3, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(9, 3, 0, 0, 0, 1, 1) Bowler =  4 Value = 9.50
(9, 3, 0, 0, 0, 1, 2) Bowler =  4 Value = 14.50
(9, 3, 0, 0, 0, 2, 0) Bowler =  4 Value = 9.00
(9, 3, 0, 0, 0, 2, 1) Bowler =  4 Value = 14.00
(9, 3, 0, 0, 0, 2, 2) Bowler =  5 Value = 18.76
(9, 3, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(9, 3, 0, 0, 1, 0, 1) Bowler =  3 Value = 9.00
(9, 3, 0, 0, 1, 0, 2) Bowler =  3 Value = 14.00
(9, 3, 0, 0, 1, 1, 0) Bowler =  3 Value = 8.50
(9, 3, 0, 0, 1, 1, 1) Bowler =  3 Value = 13.50
(9, 3, 0, 0, 1, 1, 2) Bowler =  4 Value = 18.29
(9, 3, 0, 0, 1, 2, 0) Bowler =  3 Value = 13.00
(9, 3, 0, 0, 1, 2, 1) Bowler =  4 Value = 17.82
(9, 3, 0, 0, 1, 2, 2) Bowler =  4 Value = 22.19
(9, 3, 0, 0, 2, 0, 0) Bowler =  3 Value = 8.00
(9, 3, 0, 0, 2, 0, 1) Bowler =  3 Value = 13.00
(9, 3, 0, 0, 2, 0, 2) Bowler =  3 Value = 17.84
(9, 3, 0, 0, 2, 1, 0) Bowler =  3 Value = 12.50
(9, 3, 0, 0, 2, 1, 1) Bowler =  3 Value = 17.37
(9, 3, 0, 0, 2, 1, 2) Bowler =  4 Value = 21.81
(9, 3, 0, 0, 2, 2, 0) Bowler =  3 Value = 16.89
(9, 3, 0, 0, 2, 2, 1) Bowler =  5 Value = 21.40
(9, 3, 0, 0, 2, 2, 2) Bowler =  5 Value = 25.30
(9, 3, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(9, 3, 0, 1, 0, 0, 1) Bowler =  2 Value = 8.50
(9, 3, 0, 1, 0, 0, 2) Bowler =  2 Value = 13.50
(9, 3, 0, 1, 0, 1, 0) Bowler =  2 Value = 8.00
(9, 3, 0, 1, 0, 1, 1) Bowler =  2 Value = 13.00
(9, 3, 0, 1, 0, 1, 2) Bowler =  4 Value = 17.81
(9, 3, 0, 1, 0, 2, 0) Bowler =  2 Value = 12.50
(9, 3, 0, 1, 0, 2, 1) Bowler =  4 Value = 17.34
(9, 3, 0, 1, 0, 2, 2) Bowler =  4 Value = 21.76
(9, 3, 0, 1, 1, 0, 0) Bowler =  2 Value = 7.50
(9, 3, 0, 1, 1, 0, 1) Bowler =  2 Value = 12.50
(9, 3, 0, 1, 1, 0, 2) Bowler =  3 Value = 17.36
(9, 3, 0, 1, 1, 1, 0) Bowler =  2 Value = 12.00
(9, 3, 0, 1, 1, 1, 1) Bowler =  3 Value = 16.88
(9, 3, 0, 1, 1, 1, 2) Bowler =  4 Value = 21.37
(9, 3, 0, 1, 1, 2, 0) Bowler =  3 Value = 16.40
(9, 3, 0, 1, 1, 2, 1) Bowler =  5 Value = 20.95
(9, 3, 0, 1, 1, 2, 2) Bowler =  5 Value = 24.91
(9, 3, 0, 1, 2, 0, 0) Bowler =  2 Value = 11.50
(9, 3, 0, 1, 2, 0, 1) Bowler =  5 Value = 16.41
(9, 3, 0, 1, 2, 0, 2) Bowler =  3 Value = 20.99
(9, 3, 0, 1, 2, 1, 0) Bowler =  3 Value = 15.93
(9, 3, 0, 1, 2, 1, 1) Bowler =  4 Value = 20.56
(9, 3, 0, 1, 2, 1, 2) Bowler =  5 Value = 24.62
(9, 3, 0, 1, 2, 2, 0) Bowler =  3 Value = 20.12
(9, 3, 0, 1, 2, 2, 1) Bowler =  4 Value = 24.27
(9, 3, 0, 1, 2, 2, 2) Bowler =  4 Value = 27.72
(9, 3, 0, 2, 0, 0, 0) Bowler =  2 Value = 7.00
(9, 3, 0, 2, 0, 0, 1) Bowler =  2 Value = 12.00
(9, 3, 0, 2, 0, 0, 2) Bowler =  5 Value = 16.89
(9, 3, 0, 2, 0, 1, 0) Bowler =  2 Value = 11.50
(9, 3, 0, 2, 0, 1, 1) Bowler =  2 Value = 16.41
(9, 3, 0, 2, 0, 1, 2) Bowler =  4 Value = 20.94
(9, 3, 0, 2, 0, 2, 0) Bowler =  2 Value = 15.92
(9, 3, 0, 2, 0, 2, 1) Bowler =  4 Value = 20.52
(9, 3, 0, 2, 0, 2, 2) Bowler =  4 Value = 24.54
(9, 3, 0, 2, 1, 0, 0) Bowler =  2 Value = 11.00
(9, 3, 0, 2, 1, 0, 1) Bowler =  2 Value = 15.93
(9, 3, 0, 2, 1, 0, 2) Bowler =  3 Value = 20.55
(9, 3, 0, 2, 1, 1, 0) Bowler =  3 Value = 15.44
(9, 3, 0, 2, 1, 1, 1) Bowler =  3 Value = 20.11
(9, 3, 0, 2, 1, 1, 2) Bowler =  4 Value = 24.23
(9, 3, 0, 2, 1, 2, 0) Bowler =  3 Value = 19.67
(9, 3, 0, 2, 1, 2, 1) Bowler =  4 Value = 23.88
(9, 3, 0, 2, 1, 2, 2) Bowler =  4 Value = 27.39
(9, 3, 0, 2, 2, 0, 0) Bowler =  2 Value = 14.96
(9, 3, 0, 2, 2, 0, 1) Bowler =  3 Value = 19.69
(9, 3, 0, 2, 2, 0, 2) Bowler =  3 Value = 23.94
(9, 3, 0, 2, 2, 1, 0) Bowler =  3 Value = 19.24
(9, 3, 0, 2, 2, 1, 1) Bowler =  3 Value = 23.56
(9, 3, 0, 2, 2, 1, 2) Bowler =  4 Value = 27.19
(9, 3, 0, 2, 2, 2, 0) Bowler =  3 Value = 23.17
(9, 3, 0, 2, 2, 2, 1) Bowler =  4 Value = 26.92
(9, 3, 0, 2, 2, 2, 2) Bowler =  5 Value = 29.91
(9, 3, 1, 0, 0, 0, 0) Bowler =  1 Value = 3.00
(9, 3, 1, 0, 0, 0, 1) Bowler =  1 Value = 8.00
(9, 3, 1, 0, 0, 0, 2) Bowler =  1 Value = 13.00
(9, 3, 1, 0, 0, 1, 0) Bowler =  1 Value = 7.50
(9, 3, 1, 0, 0, 1, 1) Bowler =  1 Value = 12.50
(9, 3, 1, 0, 0, 1, 2) Bowler =  4 Value = 17.34
(9, 3, 1, 0, 0, 2, 0) Bowler =  1 Value = 12.00
(9, 3, 1, 0, 0, 2, 1) Bowler =  4 Value = 16.87
(9, 3, 1, 0, 0, 2, 2) Bowler =  4 Value = 21.33
(9, 3, 1, 0, 1, 0, 0) Bowler =  1 Value = 7.00
(9, 3, 1, 0, 1, 0, 1) Bowler =  1 Value = 12.00
(9, 3, 1, 0, 1, 0, 2) Bowler =  3 Value = 16.88
(9, 3, 1, 0, 1, 1, 0) Bowler =  1 Value = 11.50
(9, 3, 1, 0, 1, 1, 1) Bowler =  3 Value = 16.40
(9, 3, 1, 0, 1, 1, 2) Bowler =  5 Value = 20.93
(9, 3, 1, 0, 1, 2, 0) Bowler =  3 Value = 15.92
(9, 3, 1, 0, 1, 2, 1) Bowler =  4 Value = 20.51
(9, 3, 1, 0, 1, 2, 2) Bowler =  4 Value = 24.52
(9, 3, 1, 0, 2, 0, 0) Bowler =  1 Value = 11.00
(9, 3, 1, 0, 2, 0, 1) Bowler =  5 Value = 15.92
(9, 3, 1, 0, 2, 0, 2) Bowler =  3 Value = 20.54
(9, 3, 1, 0, 2, 1, 0) Bowler =  3 Value = 15.44
(9, 3, 1, 0, 2, 1, 1) Bowler =  3 Value = 20.10
(9, 3, 1, 0, 2, 1, 2) Bowler =  5 Value = 24.21
(9, 3, 1, 0, 2, 2, 0) Bowler =  3 Value = 19.66
(9, 3, 1, 0, 2, 2, 1) Bowler =  5 Value = 23.86
(9, 3, 1, 0, 2, 2, 2) Bowler =  4 Value = 27.38
(9, 3, 1, 1, 0, 0, 0) Bowler =  1 Value = 6.50
(9, 3, 1, 1, 0, 0, 1) Bowler =  1 Value = 11.50
(9, 3, 1, 1, 0, 0, 2) Bowler =  1 Value = 16.40
(9, 3, 1, 1, 0, 1, 0) Bowler =  1 Value = 11.00
(9, 3, 1, 1, 0, 1, 1) Bowler =  1 Value = 15.92
(9, 3, 1, 1, 0, 1, 2) Bowler =  4 Value = 20.48
(9, 3, 1, 1, 0, 2, 0) Bowler =  1 Value = 15.43
(9, 3, 1, 1, 0, 2, 1) Bowler =  4 Value = 20.06
(9, 3, 1, 1, 0, 2, 2) Bowler =  4 Value = 24.13
(9, 3, 1, 1, 1, 0, 0) Bowler =  1 Value = 10.50
(9, 3, 1, 1, 1, 0, 1) Bowler =  1 Value = 15.44
(9, 3, 1, 1, 1, 0, 2) Bowler =  3 Value = 20.09
(9, 3, 1, 1, 1, 1, 0) Bowler =  1 Value = 14.95
(9, 3, 1, 1, 1, 1, 1) Bowler =  5 Value = 19.65
(9, 3, 1, 1, 1, 1, 2) Bowler =  5 Value = 23.81
(9, 3, 1, 1, 1, 2, 0) Bowler =  3 Value = 19.20
(9, 3, 1, 1, 1, 2, 1) Bowler =  4 Value = 23.45
(9, 3, 1, 1, 1, 2, 2) Bowler =  5 Value = 27.03
(9, 3, 1, 1, 2, 0, 0) Bowler =  1 Value = 14.46
(9, 3, 1, 1, 2, 0, 1) Bowler =  3 Value = 19.22
(9, 3, 1, 1, 2, 0, 2) Bowler =  3 Value = 23.50
(9, 3, 1, 1, 2, 1, 0) Bowler =  3 Value = 18.76
(9, 3, 1, 1, 2, 1, 1) Bowler =  3 Value = 23.12
(9, 3, 1, 1, 2, 1, 2) Bowler =  5 Value = 26.81
(9, 3, 1, 1, 2, 2, 0) Bowler =  3 Value = 22.73
(9, 3, 1, 1, 2, 2, 1) Bowler =  4 Value = 26.53
(9, 3, 1, 1, 2, 2, 2) Bowler =  4 Value = 29.59
(9, 3, 1, 2, 0, 0, 0) Bowler =  1 Value = 10.00
(9, 3, 1, 2, 0, 0, 1) Bowler =  1 Value = 14.95
(9, 3, 1, 2, 0, 0, 2) Bowler =  1 Value = 19.64
(9, 3, 1, 2, 0, 1, 0) Bowler =  1 Value = 14.46
(9, 3, 1, 2, 0, 1, 1) Bowler =  1 Value = 19.19
(9, 3, 1, 2, 0, 1, 2) Bowler =  4 Value = 23.42
(9, 3, 1, 2, 0, 2, 0) Bowler =  1 Value = 18.74
(9, 3, 1, 2, 0, 2, 1) Bowler =  4 Value = 23.05
(9, 3, 1, 2, 0, 2, 2) Bowler =  4 Value = 26.69
(9, 3, 1, 2, 1, 0, 0) Bowler =  1 Value = 13.97
(9, 3, 1, 2, 1, 0, 1) Bowler =  1 Value = 18.76
(9, 3, 1, 2, 1, 0, 2) Bowler =  3 Value = 23.10
(9, 3, 1, 2, 1, 1, 0) Bowler =  1 Value = 18.29
(9, 3, 1, 2, 1, 1, 1) Bowler =  3 Value = 22.71
(9, 3, 1, 2, 1, 1, 2) Bowler =  4 Value = 26.46
(9, 3, 1, 2, 1, 2, 0) Bowler =  3 Value = 22.31
(9, 3, 1, 2, 1, 2, 1) Bowler =  4 Value = 26.17
(9, 3, 1, 2, 1, 2, 2) Bowler =  4 Value = 29.30
(9, 3, 1, 2, 2, 0, 0) Bowler =  1 Value = 17.84
(9, 3, 1, 2, 2, 0, 1) Bowler =  3 Value = 22.35
(9, 3, 1, 2, 2, 0, 2) Bowler =  3 Value = 26.25
(9, 3, 1, 2, 2, 1, 0) Bowler =  3 Value = 21.93
(9, 3, 1, 2, 2, 1, 1) Bowler =  3 Value = 25.93
(9, 3, 1, 2, 2, 1, 2) Bowler =  4 Value = 29.18
(9, 3, 1, 2, 2, 2, 0) Bowler =  3 Value = 25.60
(9, 3, 1, 2, 2, 2, 1) Bowler =  5 Value = 28.97
(9, 3, 1, 2, 2, 2, 2) Bowler =  5 Value = 31.57
(9, 3, 2, 0, 0, 0, 0) Bowler =  1 Value = 6.00
(9, 3, 2, 0, 0, 0, 1) Bowler =  1 Value = 11.00
(9, 3, 2, 0, 0, 0, 2) Bowler =  1 Value = 15.91
(9, 3, 2, 0, 0, 1, 0) Bowler =  1 Value = 10.50
(9, 3, 2, 0, 0, 1, 1) Bowler =  1 Value = 15.43
(9, 3, 2, 0, 0, 1, 2) Bowler =  4 Value = 20.03
(9, 3, 2, 0, 0, 2, 0) Bowler =  1 Value = 14.94
(9, 3, 2, 0, 0, 2, 1) Bowler =  4 Value = 19.60
(9, 3, 2, 0, 0, 2, 2) Bowler =  4 Value = 23.73
(9, 3, 2, 0, 1, 0, 0) Bowler =  1 Value = 10.00
(9, 3, 2, 0, 1, 0, 1) Bowler =  1 Value = 14.95
(9, 3, 2, 0, 1, 0, 2) Bowler =  5 Value = 19.63
(9, 3, 2, 0, 1, 1, 0) Bowler =  1 Value = 14.45
(9, 3, 2, 0, 1, 1, 1) Bowler =  3 Value = 19.18
(9, 3, 2, 0, 1, 1, 2) Bowler =  4 Value = 23.40
(9, 3, 2, 0, 1, 2, 0) Bowler =  3 Value = 18.73
(9, 3, 2, 0, 1, 2, 1) Bowler =  4 Value = 23.03
(9, 3, 2, 0, 1, 2, 2) Bowler =  5 Value = 26.67
(9, 3, 2, 0, 2, 0, 0) Bowler =  1 Value = 13.97
(9, 3, 2, 0, 2, 0, 1) Bowler =  3 Value = 18.75
(9, 3, 2, 0, 2, 0, 2) Bowler =  3 Value = 23.08
(9, 3, 2, 0, 2, 1, 0) Bowler =  3 Value = 18.28
(9, 3, 2, 0, 2, 1, 1) Bowler =  3 Value = 22.69
(9, 3, 2, 0, 2, 1, 2) Bowler =  5 Value = 26.44
(9, 3, 2, 0, 2, 2, 0) Bowler =  3 Value = 22.29
(9, 3, 2, 0, 2, 2, 1) Bowler =  4 Value = 26.15
(9, 3, 2, 0, 2, 2, 2) Bowler =  4 Value = 29.27
(9, 3, 2, 1, 0, 0, 0) Bowler =  1 Value = 9.50
(9, 3, 2, 1, 0, 0, 1) Bowler =  1 Value = 14.45
(9, 3, 2, 1, 0, 0, 2) Bowler =  1 Value = 19.17
(9, 3, 2, 1, 0, 1, 0) Bowler =  1 Value = 13.96
(9, 3, 2, 1, 0, 1, 1) Bowler =  1 Value = 18.72
(9, 3, 2, 1, 0, 1, 2) Bowler =  5 Value = 22.99
(9, 3, 2, 1, 0, 2, 0) Bowler =  1 Value = 18.26
(9, 3, 2, 1, 0, 2, 1) Bowler =  4 Value = 22.61
(9, 3, 2, 1, 0, 2, 2) Bowler =  5 Value = 26.31
(9, 3, 2, 1, 1, 0, 0) Bowler =  1 Value = 13.47
(9, 3, 2, 1, 1, 0, 1) Bowler =  1 Value = 18.28
(9, 3, 2, 1, 1, 0, 2) Bowler =  5 Value = 22.66
(9, 3, 2, 1, 1, 1, 0) Bowler =  1 Value = 17.81
(9, 3, 2, 1, 1, 1, 1) Bowler =  3 Value = 22.26
(9, 3, 2, 1, 1, 1, 2) Bowler =  5 Value = 26.07
(9, 3, 2, 1, 1, 2, 0) Bowler =  4 Value = 21.85
(9, 3, 2, 1, 1, 2, 1) Bowler =  4 Value = 25.77
(9, 3, 2, 1, 1, 2, 2) Bowler =  4 Value = 28.96
(9, 3, 2, 1, 2, 0, 0) Bowler =  3 Value = 17.35
(9, 3, 2, 1, 2, 0, 1) Bowler =  3 Value = 21.89
(9, 3, 2, 1, 2, 0, 2) Bowler =  3 Value = 25.85
(9, 3, 2, 1, 2, 1, 0) Bowler =  4 Value = 21.47
(9, 3, 2, 1, 2, 1, 1) Bowler =  3 Value = 25.52
(9, 3, 2, 1, 2, 1, 2) Bowler =  4 Value = 28.83
(9, 3, 2, 1, 2, 2, 0) Bowler =  3 Value = 25.18
(9, 3, 2, 1, 2, 2, 1) Bowler =  5 Value = 28.61
(9, 3, 2, 1, 2, 2, 2) Bowler =  5 Value = 31.28
(9, 3, 2, 2, 0, 0, 0) Bowler =  1 Value = 12.98
(9, 3, 2, 2, 0, 0, 1) Bowler =  1 Value = 17.81
(9, 3, 2, 2, 0, 0, 2) Bowler =  1 Value = 22.25
(9, 3, 2, 2, 0, 1, 0) Bowler =  1 Value = 17.34
(9, 3, 2, 2, 0, 1, 1) Bowler =  1 Value = 21.84
(9, 3, 2, 2, 0, 1, 2) Bowler =  5 Value = 25.72
(9, 3, 2, 2, 0, 2, 0) Bowler =  4 Value = 21.42
(9, 3, 2, 2, 0, 2, 1) Bowler =  4 Value = 25.41
(9, 3, 2, 2, 0, 2, 2) Bowler =  5 Value = 28.66
(9, 3, 2, 2, 1, 0, 0) Bowler =  3 Value = 16.87
(9, 3, 2, 2, 1, 0, 1) Bowler =  1 Value = 21.46
(9, 3, 2, 2, 1, 0, 2) Bowler =  3 Value = 25.48
(9, 3, 2, 2, 1, 1, 0) Bowler =  3 Value = 21.03
(9, 3, 2, 2, 1, 1, 1) Bowler =  3 Value = 25.14
(9, 3, 2, 2, 1, 1, 2) Bowler =  4 Value = 28.52
(9, 3, 2, 2, 1, 2, 0) Bowler =  3 Value = 24.79
(9, 3, 2, 2, 1, 2, 1) Bowler =  4 Value = 28.29
(9, 3, 2, 2, 1, 2, 2) Bowler =  4 Value = 31.02
(9, 3, 2, 2, 2, 0, 0) Bowler =  1 Value = 20.61
(9, 3, 2, 2, 2, 0, 1) Bowler =  3 Value = 24.85
(9, 3, 2, 2, 2, 0, 2) Bowler =  3 Value = 28.38
(9, 3, 2, 2, 2, 1, 0) Bowler =  3 Value = 24.47
(9, 3, 2, 2, 2, 1, 1) Bowler =  3 Value = 28.13
(9, 3, 2, 2, 2, 1, 2) Bowler =  5 Value = 30.99
(9, 3, 2, 2, 2, 2, 0) Bowler =  3 Value = 27.85
(9, 3, 2, 2, 2, 2, 1) Bowler =  4 Value = 30.85
(9, 3, 2, 2, 2, 2, 2) Bowler =  4 Value = 30.59
(10, 1, 0, 0, 0, 0, 0) Bowler =  -1 Value = 0.00
(10, 1, 0, 0, 0, 0, 1) Bowler =  5 Value = 5.00
(10, 1, 0, 0, 0, 0, 2) Bowler =  5 Value = 8.00
(10, 1, 0, 0, 0, 1, 0) Bowler =  4 Value = 4.50
(10, 1, 0, 0, 0, 1, 1) Bowler =  5 Value = 7.70
(10, 1, 0, 0, 0, 1, 2) Bowler =  5 Value = 9.62
(10, 1, 0, 0, 0, 2, 0) Bowler =  4 Value = 7.50
(10, 1, 0, 0, 0, 2, 1) Bowler =  5 Value = 9.50
(10, 1, 0, 0, 0, 2, 2) Bowler =  5 Value = 10.70
(10, 1, 0, 0, 1, 0, 0) Bowler =  3 Value = 4.00
(10, 1, 0, 0, 1, 0, 1) Bowler =  5 Value = 7.40
(10, 1, 0, 0, 1, 0, 2) Bowler =  5 Value = 9.44
(10, 1, 0, 0, 1, 1, 0) Bowler =  4 Value = 7.17
(10, 1, 0, 0, 1, 1, 1) Bowler =  5 Value = 9.30
(10, 1, 0, 0, 1, 1, 2) Bowler =  5 Value = 10.58
(10, 1, 0, 0, 1, 2, 0) Bowler =  4 Value = 9.28
(10, 1, 0, 0, 1, 2, 1) Bowler =  5 Value = 10.57
(10, 1, 0, 0, 1, 2, 2) Bowler =  5 Value = 11.34
(10, 1, 0, 0, 2, 0, 0) Bowler =  3 Value = 7.00
(10, 1, 0, 0, 2, 0, 1) Bowler =  5 Value = 9.20
(10, 1, 0, 0, 2, 0, 2) Bowler =  5 Value = 10.52
(10, 1, 0, 0, 2, 1, 0) Bowler =  4 Value = 9.17
(10, 1, 0, 0, 2, 1, 1) Bowler =  5 Value = 10.50
(10, 1, 0, 0, 2, 1, 2) Bowler =  5 Value = 11.30
(10, 1, 0, 0, 2, 2, 0) Bowler =  4 Value = 10.61
(10, 1, 0, 0, 2, 2, 1) Bowler =  5 Value = 11.37
(10, 1, 0, 0, 2, 2, 2) Bowler =  5 Value = 11.82
(10, 1, 0, 1, 0, 0, 0) Bowler =  2 Value = 3.50
(10, 1, 0, 1, 0, 0, 1) Bowler =  5 Value = 7.10
(10, 1, 0, 1, 0, 0, 2) Bowler =  5 Value = 9.26
(10, 1, 0, 1, 0, 1, 0) Bowler =  4 Value = 6.83
(10, 1, 0, 1, 0, 1, 1) Bowler =  5 Value = 9.10
(10, 1, 0, 1, 0, 1, 2) Bowler =  5 Value = 10.46
(10, 1, 0, 1, 0, 2, 0) Bowler =  4 Value = 9.06
(10, 1, 0, 1, 0, 2, 1) Bowler =  5 Value = 10.43
(10, 1, 0, 1, 0, 2, 2) Bowler =  5 Value = 11.26
(10, 1, 0, 1, 1, 0, 0) Bowler =  3 Value = 6.62
(10, 1, 0, 1, 1, 0, 1) Bowler =  5 Value = 8.97
(10, 1, 0, 1, 1, 0, 2) Bowler =  5 Value = 10.38
(10, 1, 0, 1, 1, 1, 0) Bowler =  4 Value = 8.92
(10, 1, 0, 1, 1, 1, 1) Bowler =  5 Value = 10.35
(10, 1, 0, 1, 1, 1, 2) Bowler =  5 Value = 11.21
(10, 1, 0, 1, 1, 2, 0) Bowler =  4 Value = 10.44
(10, 1, 0, 1, 1, 2, 1) Bowler =  5 Value = 11.27
(10, 1, 0, 1, 1, 2, 2) Bowler =  5 Value = 11.76
